distance,name,popularity,rating,latitude,longitude,category,bike_latitude,bike_longitude
686,The Keg Steakhouse + Bar,0.9937165584878282,8.8,49.283447,-123.116466,Steakhouse,49.282759,-123.106955
700,Fairmont Waterfront,0.9960615129490717,8.9,49.287101,-123.113775,Restaurant,49.282759,-123.106955
690,Kissa Tanto,0.9652402606656562,8.8,49.28055,-123.098127,Italian Restaurant,49.282759,-123.106955
758,Cafe Medina,0.9856452511433272,8.9,49.280498,-123.116863,Café,49.282759,-123.106955
789,Phnom Penh,0.9910606708383536,9.0,49.278403,-123.098188,Cambodian Restaurant,49.282759,-123.106955
175,The Pint Public House,0.9878736056589841,7.7,49.281376,-123.10769,Pub,49.282759,-123.106955
644,Mello,0.9818751862360242,8.4,49.280489,-123.098771,Donut Shop,49.282759,-123.106955
852,The Boxcar,0.933486208817547,8.9,49.276469,-123.100214,Arts and Entertainment,49.282759,-123.106955
660,Breka Bakery & Café,0.9975384455931698,8.4,49.285619,-123.114947,Bakery,49.282759,-123.106955
953,Creekside Park,0.9984712451578633,9.0,49.274585,-123.102893,Restaurant,49.282759,-123.106955
884,JJ Bean Coffee Roasters,0.9656548382499643,8.7,49.287529,-123.117057,Coffee Shop,49.282759,-123.106955
848,Belgard Kitchen,0.9840387630041328,8.6,49.284281,-123.095524,Tapas Restaurant,49.282759,-123.106955
202,Café Kitsuné,0.9760711000557089,7.5,49.284419,-123.108111,Café,49.282759,-123.106955
949,Homer St. Cafe and Bar,0.9773925661056914,8.7,49.278455,-123.11823,Restaurant,49.282759,-123.106955
349,Devil's Elbow Ale & Smoke House,0.9689844144739399,7.7,49.28027,-123.109705,Bar,49.282759,-123.106955
864,Japadog,0.9951675800329071,8.4,49.280189,-123.118297,Hot Dog Joint,49.282759,-123.106955
893,ZAC ZAC Japanese Curry House,0.9925764701309806,8.3,49.280503,-123.118891,Fast Food Restaurant,49.282759,-123.106955
958,Honey Salt,0.9930169588143081,8.4,49.275175,-123.11284,Restaurant,49.282759,-123.106955
949,Cactus Club Cafe Bentall 5,0.996229935092697,8.3,49.285532,-123.118834,American Restaurant,49.282759,-123.106955
840,JINYA Ramen Bar - Vancouver Downtown,0.9864873618614534,8.1,49.280369,-123.117907,Ramen Restaurant,49.282759,-123.106955
679,Tim Hortons,0.9871869615349735,7.8,49.284899,-123.115616,"Cafe, Coffee, and Tea House",49.282759,-123.106955
882,Bel Cafe,0.981603119696322,8.1,49.283302,-123.11938,"Cafe, Coffee, and Tea House",49.282759,-123.106955
932,JOEY Bentall One,0.9964501794343608,8.1,49.286469,-123.118589,New American Restaurant,49.282759,-123.106955
748,Palate Kitchen,0.9850363403163745,7.8,49.286535,-123.115512,Breakfast Spot,49.282759,-123.106955
694,Frankie's Italian Kitchen & Bar,0.9682589037014004,7.8,49.278181,-123.113339,Lounge,49.282759,-123.106955
530,Malone's,0.9932372031559719,7.6,49.284039,-123.114163,Sports Bar,49.282759,-123.106955
775,Tim Hortons,0.9742443675748507,7.8,49.28599,-123.116439,"Cafe, Coffee, and Tea House",49.282759,-123.106955
476,Costco Food Court,0.9796209206213482,7.5,49.278463,-123.108902,Fast Food Restaurant,49.282759,-123.106955
151,Burgoo Bistro,0.9525826887947453,8.0,49.263678,-123.207137,Restaurant,49.264019,-123.209176
171,Takumi Japanese Restaurant,0.8867296306372835,7.9,49.263617,-123.206889,Japanese Restaurant,49.264019,-123.209176
101,Bean Around the World Coffees,0.973492945703292,7.7,49.263693,-123.207868,Coffee Shop,49.264019,-123.209176
97,Bella Roma Pizzeria & Ristorante,0.8906033399406635,7.4,49.263657,-123.207946,Pizzeria,49.264019,-123.209176
43,Sun Sushi,0.9571041755736069,7.1,49.263728,-123.209574,Sushi Restaurant,49.264019,-123.209176
60,Hime Japanese Restaurant,0.9423607602316453,6.6,49.263688,-123.208516,Sushi Restaurant,49.264019,-123.209176
158,Mix the Bakery,0.9404822055527485,6.7,49.263658,-123.207055,Bakery,49.264019,-123.209176
98,Pizza Hut,0.9337971420057781,6.2,49.263728,-123.210465,Pizzeria,49.264019,-123.209176
78,Gold Train Express,0.9677406817210152,6.0,49.263702,-123.210139,Vietnamese Restaurant,49.264019,-123.209176
305,Subway,0.916669905554044,6.2,49.26386,-123.204964,Deli,49.264019,-123.209176
60,The Kitchen,0.8802648114319769,5.8,49.263507,-123.208906,Korean Restaurant,49.264019,-123.209176
18,The Good Stuff,0.5540958969774703,,49.264027,-123.209437,Juice Bar,49.264019,-123.209176
31,Sasamat Seafood Market,0.24212626478552088,,49.263955,-123.209593,Japanese Restaurant,49.264019,-123.209176
45,Bombay Masala Indian Restaurant,0.9204529260108567,,49.264027,-123.208546,Indian Restaurant,49.264019,-123.209176
52,Four Olives Restaurant,0.44473810356666277,,49.263615,-123.209564,Restaurant,49.264019,-123.209176
60,Rice Burger,0.9359088965758483,,49.263507,-123.208906,Burger Joint,49.264019,-123.209176
89,Koi Sushi,0.6812027932164743,,49.263687,-123.2103,Sushi Restaurant,49.264019,-123.209176
96,Thai Spicy,0.8842162540324148,,49.263651,-123.210378,Thai Restaurant,49.264019,-123.209176
97,Danoo Cafe,0.8794097451643411,,49.263657,-123.207946,Restaurant,49.264019,-123.209176
103,Tour de feast cafe,0.2824180237604778,,49.263748,-123.210548,French Restaurant,49.264019,-123.209176
124,Chin Ho Restaurant,0.7501781388057575,,49.263668,-123.207542,Chinese Restaurant,49.264019,-123.209176
140,DoDo Sushi,0.8964074261209789,,49.263982,-123.207245,Sushi Restaurant,49.264019,-123.209176
152,Domino's Pizza,0.2918496638034902,,49.263678,-123.207137,Pizzeria,49.264019,-123.209176
155,Everyday Sushi,0.9447186702423983,,49.263763,-123.211279,Sushi Restaurant,49.264019,-123.209176
173,Sizzle Town,0.3474289711998134,,49.26356,-123.206884,Manufacturer,49.264019,-123.209176
187,Pizza Pizza,0.38983248474484045,,49.263583,-123.211669,Pizzeria,49.264019,-123.209176
187,Ginger & Chili Restaurant,0.9265290787308744,,49.263931,-123.206592,Chinese Restaurant,49.264019,-123.209176
193,SKP Restaurant,0.5109409615608846,,49.263967,-123.206514,Italian Restaurant,49.264019,-123.209176
240,Enigma Urban Eatery & Bar,0.24929068366434762,,49.263916,-123.205861,Restaurant,49.264019,-123.209176
262,L'amour du Vin Winemaking,0.8458030497363546,,49.263684,-123.205598,Brewery,49.264019,-123.209176
293,Figaro Cafe + Bakery,0.1199683884591965,,49.263582,-123.205183,Café,49.264019,-123.209176
304,Little Umbrella Coffee Shop,0.9894282716001399,,49.263597,-123.205023,Coffee Shop,49.264019,-123.209176
463,The Estate,0.4813634420303937,,49.263928,-123.202781,Brewery,49.264019,-123.209176
612,Dylan's Dungeon,0.09690751033205074,,49.263115,-123.200847,Dive Bar,49.264019,-123.209176
287,Roland's on 4th,,,49.263921,-123.205213,Restaurant,49.264019,-123.209176
72,Raisu,0.9827043414046407,8.8,49.268036,-123.158378,Diner,49.268339,-123.157443
141,O5 Tea Co,0.9524013111016104,9.0,49.268051,-123.155541,Tea Room,49.268339,-123.157443
57,Maria's Taverna,0.9661989713293689,8.5,49.268087,-123.158139,Pizzeria,49.268339,-123.157443
188,49th Parallel Coffee,0.9870833171388964,8.7,49.268036,-123.15481,Coffee Shop,49.268339,-123.157443
493,Indian Oven,0.976278388847863,9.1,49.267949,-123.150667,Indian Restaurant,49.268339,-123.157443
63,Delara Restaurant,0.9679997927112078,7.9,49.268056,-123.156677,Persian Restaurant,49.268339,-123.157443
348,Sophie's Cosmic Cafe,0.947620713332556,8.4,49.268253,-123.152558,Diner,49.268339,-123.157443
332,Chewie's Steam & Oyster Bar,0.9559899983157786,8.3,49.271063,-123.155394,Seafood Restaurant,49.268339,-123.157443
253,Jam Cafe,0.9777423659424515,8.1,49.268376,-123.153947,Café,49.268339,-123.157443
642,Thomas Haas,0.984880873722259,9.0,49.264143,-123.163234,Dessert Shop,49.268339,-123.157443
631,Rain or Shine Ice Cream,0.9763690776944304,8.9,49.267929,-123.1488,Ice Cream Parlor,49.268339,-123.157443
628,Maenam,0.9350279192091933,8.7,49.267913,-123.148961,Thai Restaurant,49.268339,-123.157443
464,Nook,0.9463381139311023,8.2,49.272283,-123.155174,Pizzeria,49.268339,-123.157443
511,Platform 7 Coffee,0.9817585862904376,8.2,49.263747,-123.157848,Café,49.268339,-123.157443
813,AnnaLena,0.9639317501651833,9.0,49.270791,-123.146937,Restaurant,49.268339,-123.157443
418,TurF,0.9636726391749906,8.0,49.268309,-123.151671,Coffee Shop,49.268339,-123.157443
881,Siegel's Bagels,0.9899594491300349,8.9,49.272737,-123.147184,Bagel Shop,49.268339,-123.157443
442,Their There,0.9688289478798243,7.9,49.267851,-123.151388,Bakery,49.268339,-123.157443
439,Viva Fine Foods & Bakery Inc,0.9522458445074948,7.9,49.272,-123.15515,Bakery,49.268339,-123.157443
487,LOCAL Public Eatery Kitsilano,0.9691398810680555,7.9,49.272458,-123.155433,Sports Bar,49.268339,-123.157443
678,Tractor Everyday Healthy Foods,0.9593843522873022,8.0,49.268217,-123.148176,Café,49.268339,-123.157443
882,Novo Pizzeria & Wine Bar,0.939549405988055,8.3,49.266632,-123.145364,Pizzeria,49.268339,-123.157443
200,Glory Juice,0.8959280707891225,7.3,49.268015,-123.154727,Juice Bar,49.268339,-123.157443
645,White Spot Kitsilano,0.9774962105017684,7.8,49.263844,-123.163371,Burger Joint,49.268339,-123.157443
833,Linh Cafe,0.8698226385272131,8.0,49.268162,-123.168931,French Restaurant,49.268339,-123.157443
679,Napoletana Pizza,0.9334473421690181,7.8,49.263038,-123.15276,Pizzeria,49.268339,-123.157443
527,Las Margaritas,0.97320792361408,7.5,49.268201,-123.150121,Mexican Restaurant,49.268339,-123.157443
568,Temaki Sushi,0.9667560599582832,7.4,49.263712,-123.154359,Sushi Restaurant,49.268339,-123.157443
736,Blenz Coffee,0.9841424074002099,7.6,49.263527,-123.150045,Café,49.268339,-123.157443
40,Hi-Nippon Japanese Restaurant,0.8926503167631855,6.8,49.268061,-123.156921,Diner,49.268339,-123.157443
497,Kibune Sushi Restaurant,0.8478500265588765,7.3,49.272463,-123.154784,Sushi Restaurant,49.268339,-123.157443
714,Pallet Coffee Roasters Broadway Inc,0.9532434218197365,7.5,49.263599,-123.150781,Café,49.268339,-123.157443
360,Cafe Zen on Yew,0.9208415924961457,7.2,49.271078,-123.155233,Diner,49.268339,-123.157443
717,Be Fresh Local Market,0.9599414409162165,7.4,49.270533,-123.148131,Café,49.268339,-123.157443
901,Elysian Room,0.9365825851503492,7.5,49.267038,-123.144993,Coffee Shop,49.268339,-123.157443
720,Octopus's Garden Restaurant,0.9454312254654281,7.3,49.272659,-123.149773,Sushi Restaurant,49.268339,-123.157443
480,The Bimini Public House,0.9347817637685102,7.0,49.267975,-123.150994,Pub,49.268339,-123.157443
716,The Boathouse Restaurant,0.9812921865080907,7.2,49.274306,-123.153726,Restaurant,49.268339,-123.157443
869,Kahve,0.9307784989700338,7.2,49.270544,-123.145942,Café,49.268339,-123.157443
768,Pane From Heaven,0.9362198297640795,7.1,49.271033,-123.147687,Bakery,49.268339,-123.157443
825,Akbar's Own Dining Lounge,0.9012657571870911,7.1,49.263923,-123.148295,Indian Restaurant,49.268339,-123.157443
928,Carlos O'Bryan's Pub,0.9648904608288961,6.9,49.265334,-123.145496,Pub,49.268339,-123.157443
479,Regal Beagle,0.9668726599038698,6.5,49.264087,-123.156986,Restaurant,49.268339,-123.157443
15,Browns Socialhouse Kitsilano,0.1891121561921049,5.9,49.268087,-123.157247,Diner,49.268339,-123.157443
760,Plaisir Sucre Bakery Ltd,0.9588531747574074,6.6,49.262209,-123.15277,Bakery,49.268339,-123.157443
872,Starbucks,0.9902056045707178,6.5,49.272855,-123.147438,Coffee Shop,49.268339,-123.157443
51,Kokomo,0.9491106015261638,,49.267881,-123.157311,Café,49.268339,-123.157443
260,Vine and Hops - Wine and Craft Beer Tours,0.18391698083874228,,49.267196,-123.160577,Brewery,49.268339,-123.157443
277,Connie's Cook House,0.9154520839001387,,49.268294,-123.153616,Chinese Restaurant,49.268339,-123.157443
337,Enroute Coffee,0.9636078614274425,,49.271042,-123.155311,Café,49.268339,-123.157443
205,33 Acres Brewing Co,0.9632062393926438,9.3,49.263877,-123.105307,Bar,49.262062,-123.104656
222,Modus Coffee,0.9711091245935196,8.7,49.263182,-123.107195,Café,49.262062,-123.104656
285,Elysian Coffee,0.9539041548447278,9.0,49.264531,-123.105038,Coffee Shop,49.262062,-123.104656
107,The Federal Store,0.9787010766061642,8.3,49.261909,-123.103193,Café,49.262062,-123.104656
356,Milano Coffee,0.9708241025043077,8.8,49.263724,-123.108701,Coffee Shop,49.262062,-123.104656
422,49th Parallel Coffee Roast,0.9903222045163046,8.7,49.259164,-123.100851,Coffee Shop,49.262062,-123.104656
479,The Juice Truck,0.9249614572402088,8.9,49.266348,-123.105436,Juice Bar,49.262062,-123.104656
592,R & B Brewing Inc,0.9692435254641326,9.0,49.26727,-123.103568,Brewery,49.262062,-123.104656
507,Pure Bread,0.960731729436304,8.7,49.266631,-123.104568,Bakery,49.262062,-123.104656
339,Fox Cabaret,0.9604078406985632,8.2,49.264298,-123.101206,Movie Theater,49.262062,-123.104656
504,Brassneck Brewery,0.9674167929832744,8.5,49.265811,-123.100605,Bar,49.262062,-123.104656
481,AJ's Brooklyn Pizza Joint,0.9871740059854639,8.4,49.262989,-123.098175,Pizzeria,49.262062,-123.104656
550,Sushiyama,0.973635456747898,8.5,49.262968,-123.0972,Sushi Restaurant,49.262062,-123.104656
536,Pho Goodness,0.9771334551154988,8.4,49.257707,-123.101457,Vietnamese Restaurant,49.262062,-123.104656
781,Earnest Ice Cream,0.9867594284011556,9.3,49.268876,-123.102894,Ice Cream Parlor,49.262062,-123.104656
481,Main Street Brewing Co,0.9716143910243953,8.3,49.264745,-123.099216,Brewery,49.262062,-123.104656
825,Anh and Chi,0.9830800523404201,9.0,49.255019,-123.100904,Bar,49.262062,-123.104656
287,Ignite Pizzeria,0.9735188568023113,7.8,49.262233,-123.100706,Pizzeria,49.262062,-123.104656
562,Electric Bicycle Brewing,0.9610556181740448,8.2,49.267115,-123.104285,Brewery,49.262062,-123.104656
908,Vij's,0.9659787269877051,8.8,49.257484,-123.11482,Indian Restaurant,49.262062,-123.104656
319,Sing Sing Beer Bar,0.9884954720354464,7.7,49.260652,-123.100815,Beer Bar,49.262062,-123.104656
736,Faculty Brewing Co,0.9484757796001917,8.4,49.268552,-123.104488,Bar,49.262062,-123.104656
679,Fife Bakery,0.9585551971186858,8.3,49.268088,-123.10307,Bakery,49.262062,-123.104656
969,Caffe Cittadella,0.9642685944524337,8.8,49.26473,-123.116978,Coffee Shop,49.262062,-123.104656
440,Hime Japanese Restaurant,0.9890784717633798,7.8,49.262963,-123.09874,Sushi Restaurant,49.262062,-123.104656
954,Rogue Kitchen & Wetbar,0.9771464106650084,8.6,49.263123,-123.117652,Bar,49.262062,-123.104656
351,Gene Coffeebar,0.9483850907536243,7.6,49.263721,-123.100671,Coffee Shop,49.262062,-123.104656
927,Elysian Coffee Broadway,0.9808257867257439,8.5,49.263077,-123.117243,Coffee Shop,49.262062,-123.104656
298,Burdock & Co,0.9432546931478099,7.5,49.260915,-123.100756,New American Restaurant,49.262062,-123.104656
833,Peaceful Restaurant,0.9912420485314885,8.2,49.263051,-123.116024,Dim Sum Restaurant,49.262062,-123.104656
763,Narrow Lounge,0.9510539339526086,8.1,49.268334,-123.100495,Lounge,49.262062,-123.104656
673,Kranky Cafe,0.9603819295995439,8.0,49.267206,-123.09975,Restaurant,49.262062,-123.104656
557,Zarak by Afghan Kitchen,0.9770557218184409,7.8,49.26628,-123.100483,Afghan Restaurant,49.262062,-123.104656
739,The General Public,0.9165403500589477,8.0,49.255843,-123.101541,Sushi Restaurant,49.262062,-123.104656
843,Passion8 Dessert Cafe,0.9539818881417855,8.2,49.25837,-123.114814,Café,49.262062,-123.104656
472,Tacofino Ocho,0.9679350149636596,7.7,49.266312,-123.104622,Taco Restaurant,49.262062,-123.104656
966,CRAFT Beer Market Vancouver,0.9945457136564447,8.3,49.270591,-123.106447,Beer Garden,49.262062,-123.104656
840,Tractor Foods - Olympic Village,0.931231943202871,8.1,49.269535,-123.102869,Salad Restaurant,49.262062,-123.104656
894,Nook,0.9822897638203324,8.1,49.269521,-123.109276,Italian Restaurant,49.262062,-123.104656
909,Red Truck Beer,0.970461347118038,8.1,49.268585,-123.097272,Brewery,49.262062,-123.104656
905,The Mighty Oak,0.9817844973894567,8.0,49.254563,-123.109543,Café,49.262062,-123.104656
618,Kwong Chow Congee & Noodle House,0.9795043206757614,7.7,49.256935,-123.101472,Chinese Restaurant,49.262062,-123.104656
897,Amato Gelato Cafe,0.9929392255172503,8.0,49.270065,-123.102995,Ice Cream Parlor,49.262062,-123.104656
960,JJ Bean Coffee Roasters,0.984984518118336,8.0,49.270118,-123.109002,Coffee Shop,49.262062,-123.104656
727,Argo Cafe,0.9351963413528185,7.7,49.268608,-123.104493,Café,49.262062,-123.104656
887,Hokkaido Ramen Santouka,0.9803075647453586,7.8,49.263015,-123.116994,Ramen Restaurant,49.262062,-123.104656
581,Sushi California,0.9705002137665669,7.5,49.263035,-123.112616,Sushi Restaurant,49.262062,-123.104656
865,Shiro Japanese Restaurant,0.9493697125163564,7.8,49.257932,-123.114615,Diner,49.262062,-123.104656
481,Forecast Coffee,0.9690103255729592,7.3,49.258541,-123.100798,Coffee Shop,49.262062,-123.104656
832,The Firewood Cafe,0.957842641895656,7.5,49.258597,-123.114833,Pizzeria,49.262062,-123.104656
441,Beaucoup Bakery & Cafe,0.9743609675204373,9.0,49.266477,-123.140728,Bakery,49.262822,-123.14338
289,Lin's Chinese Cuisine and Tea House,0.9707075025587211,8.4,49.263764,-123.139847,Chinese Restaurant,49.262822,-123.14338
528,Cheesecake Etc,0.9877829168124166,8.6,49.266415,-123.138696,Dessert Shop,49.262822,-123.14338
612,Small Victory,0.9798152538639926,8.8,49.258291,-123.138568,Bakery,49.262822,-123.14338
448,Novo Pizzeria & Wine Bar,0.939549405988055,8.3,49.266632,-123.145364,Pizzeria,49.262822,-123.14338
696,Rain or Shine Ice Cream,0.9763690776944304,8.9,49.267929,-123.1488,Ice Cream Parlor,49.262822,-123.14338
777,Indian Oven,0.976278388847863,9.1,49.267949,-123.150667,Indian Restaurant,49.262822,-123.14338
699,Maenam,0.9350279192091933,8.7,49.267913,-123.148961,Thai Restaurant,49.262822,-123.14338
460,Stable House Bistro,0.9560418205138171,8.1,49.259717,-123.139177,Restaurant,49.262822,-123.14338
287,Cactus Club Cafe West Broadway,0.9875367613717336,7.8,49.263435,-123.139414,American Restaurant,49.262822,-123.14338
914,AnnaLena,0.9639317501651833,9.0,49.270791,-123.146937,Restaurant,49.262822,-123.14338
759,Prado Cafe,0.95206446681436,8.3,49.269478,-123.140985,Café,49.262822,-123.14338
183,Earls Restaurant,0.9915270706207003,7.4,49.263893,-123.14148,Pizzeria,49.262822,-123.14338
898,Sophie's Cosmic Cafe,0.947620713332556,8.4,49.268253,-123.152558,Diner,49.262822,-123.14338
680,Tractor Everyday Healthy Foods,0.9593843522873022,8.0,49.268217,-123.148176,Café,49.262822,-123.14338
680,Napoletana Pizza,0.9334473421690181,7.8,49.263038,-123.15276,Pizzeria,49.262822,-123.14338
856,TurF,0.9636726391749906,8.0,49.268309,-123.151671,Coffee Shop,49.262822,-123.14338
511,Blenz Coffee,0.9841424074002099,7.6,49.263527,-123.150045,Café,49.262822,-123.14338
805,Their There,0.9688289478798243,7.9,49.267851,-123.151388,Bakery,49.262822,-123.14338
983,Jam Cafe,0.9777423659424515,8.1,49.268376,-123.153947,Café,49.262822,-123.14338
505,Elysian Room,0.9365825851503492,7.5,49.267038,-123.144993,Coffee Shop,49.262822,-123.14338
543,Pallet Coffee Roasters Broadway Inc,0.9532434218197365,7.5,49.263599,-123.150781,Café,49.262822,-123.14338
989,Salmon n' Bannock,0.9709277469003847,7.9,49.263305,-123.129752,Restaurant,49.262822,-123.14338
474,Grapes & Soda,0.9725990127871273,7.4,49.266302,-123.139578,Restaurant,49.262822,-123.14338
776,Las Margaritas,0.97320792361408,7.5,49.268201,-123.150121,Mexican Restaurant,49.262822,-123.14338
517,Caffe Barney,0.9381890732895436,7.3,49.259223,-123.138972,Diner,49.262822,-123.14338
376,Akbar's Own Dining Lounge,0.9012657571870911,7.1,49.263923,-123.148295,Indian Restaurant,49.262822,-123.14338
